[2024-03-27T04:12:17.769+0000][0.005s][1][125][debug] Minimum heap 8254390272  Initial heap 8254390272  Maximum heap 8254390272
[2024-03-27T04:12:17.769+0000][0.005s][1][125][info ] Using G1
[2024-03-27T04:12:17.769+0000][0.005s][1][125][trace] Trying to allocate at address 0x0000000614000000 heap of size 0x1ec000000
[2024-03-27T04:12:17.769+0000][0.005s][1][125][debug] Heap address: 0x0000000614000000, size: 7872 MB, Compressed Oops mode: Zero based, Oop shift amount: 3
[2024-03-27T04:12:17.772+0000][0.009s][1][125][debug] Expand the heap. requested expansion amount: 8254390272B expansion amount: 8254390272B
[2024-03-27T04:12:17.772+0000][0.009s][1][125][debug] Running G1 PreTouch with 10 workers for 1968 work units pre-touching 8254390272B.
[2024-03-27T04:12:18.136+0000][0.372s][1][125][debug] Running G1 PreTouch with 10 workers for 31 work units pre-touching 128974848B.
[2024-03-27T04:12:18.141+0000][0.378s][1][125][debug] Running G1 PreTouch with 10 workers for 31 work units pre-touching 128974848B.
[2024-03-27T04:12:18.147+0000][0.384s][1][125][debug] Running G1 PreTouch with 4 workers for 4 work units pre-touching 16121856B.
[2024-03-27T04:12:18.149+0000][0.385s][1][125][debug] Running G1 PreTouch with 4 workers for 4 work units pre-touching 16121856B.
[2024-03-27T04:12:18.152+0000][0.388s][1][125][debug] Running G1 PreTouch with 4 workers for 4 work units pre-touching 16121856B.
[2024-03-27T04:12:18.156+0000][0.392s][1][125][debug] Activate regions [0, 492)
[2024-03-27T04:12:18.167+0000][0.404s][1][125][trace] Restored [Ljava.lang.Thread; archived mirror 0x00000007fef06930
[2024-03-27T04:12:18.167+0000][0.404s][1][125][debug] Clearing root 486: was 0x00000007fef0d700
[2024-03-27T04:12:18.167+0000][0.404s][1][125][trace] Restored java.lang.Thread$UncaughtExceptionHandler archived mirror 0x00000007fef0d700
[2024-03-27T04:12:18.167+0000][0.404s][1][125][debug] Clearing root 749: was 0x00000007fef14980
[2024-03-27T04:12:18.167+0000][0.404s][1][125][trace] Restored [Ljava.lang.Thread$UncaughtExceptionHandler; archived mirror 0x00000007fef14980
[2024-03-27T04:12:18.167+0000][0.404s][1][125][debug] Clearing root 33: was 0x00000007fef01008
[2024-03-27T04:12:18.167+0000][0.404s][1][125][trace] Restored java.lang.ThreadGroup archived mirror 0x00000007fef01008
[2024-03-27T04:12:18.167+0000][0.404s][1][125][debug] Clearing root 34: was 0x00000007fef01078
[2024-03-27T04:12:18.167+0000][0.404s][1][125][debug] Clearing root 243: was 0x00000007fef069a0
[2024-03-27T04:12:18.167+0000][0.404s][1][125][trace] Restored [Ljava.lang.ThreadGroup; archived mirror 0x00000007fef069a0
[2024-03-27T04:12:18.167+0000][0.404s][1][125][debug] Clearing root 506: was 0x00000007fef0df88
[2024-03-27T04:12:18.167+0000][0.404s][1][125][trace] Restored java.util.Dictionary archived mirror 0x00000007fef0df88
[2024-03-27T04:12:18.167+0000][0.404s][1][125][debug] Clearing root 362: was 0x00000007fef0a3d0
[2024-03-27T04:12:18.167+0000][0.404s][1][125][trace] Restored java.util.Map archived mirror 0x00000007fef0a3d0
[2024-03-27T04:12:18.167+0000][0.404s][1][125][debug] Clearing root 128: was 0x00000007fef036b8
[2024-03-27T04:12:18.167+0000][0.404s][1][125][trace] Restored java.util.Hashtable archived mirror 0x00000007fef036b8
[2024-03-27T04:12:18.167+0000][0.404s][1][125][debug] Clearing root 129: was 0x00000007fef03740
[2024-03-27T04:12:18.167+0000][0.404s][1][125][debug] Clearing root 124: was 0x00000007fef03550
[2024-03-27T04:12:18.167+0000][0.404s][1][125][trace] Restored java.util.Properties archived mirror 0x00000007fef03550
[2024-03-27T04:12:18.167+0000][0.404s][1][125][debug] Clearing root 125: was 0x00000007fef035d0
[2024-03-27T04:12:18.167+0000][0.404s][1][125][debug] Clearing root 23: was 0x00000007fef00ba0
[2024-03-27T04:12:18.167+0000][0.404s][1][125][trace] Restored java.lang.Module archived mirror 0x00000007fef00ba0
[2024-03-27T04:12:18.167+0000][0.404s][1][125][debug] Clearing root 24: was 0x00000007fef00c28
[2024-03-27T04:12:18.167+0000][0.404s][1][125][debug] Clearing root 543: was 0x00000007fef0ee18
[2024-03-27T04:12:18.167+0000][0.404s][1][125][trace] Restored [Ljava.lang.Module; archived mirror 0x00000007fef0ee18
[2024-03-27T04:12:18.167+0000][0.404s][1][125][debug] Clearing root 79: was 0x00000007fef02450
[2024-03-27T04:12:18.167+0000][0.404s][1][125][trace] Restored java.lang.reflect.AccessibleObject archived mirror 0x00000007fef02450
[2024-03-27T04:12:18.167+0000][0.404s][1][125][debug] Clearing root 80: was 0x00000007fef024c8
[2024-03-27T04:12:18.167+0000][0.404s][1][125][debug] Clearing root 547: was 0x00000007fef0ef98
[2024-03-27T04:12:18.167+0000][0.404s][1][125][trace] Restored [Ljava.lang.reflect.AccessibleObject; archived mirror 0x00000007fef0ef98
[2024-03-27T04:12:18.167+0000][0.404s][1][125][debug] Clearing root 335: was 0x00000007fef09958
[2024-03-27T04:12:18.167+0000][0.404s][1][125][trace] Restored java.lang.reflect.Member archived mirror 0x00000007fef09958
[2024-03-27T04:12:18.167+0000][0.404s][1][125][debug] Clearing root 805: was 0x00000007fef16030
[2024-03-27T04:12:18.167+0000][0.404s][1][125][trace] Restored [Ljava.lang.reflect.Member; archived mirror 0x00000007fef16030
[2024-03-27T04:12:18.167+0000][0.404s][1][125][debug] Clearing root 85: was 0x00000007fef02648
[2024-03-27T04:12:18.167+0000][0.404s][1][125][trace] Restored java.lang.reflect.Field archived mirror 0x00000007fef02648
[2024-03-27T04:12:18.168+0000][0.404s][1][125][debug] Clearing root 86: was 0x00000007fef026b8
[2024-03-27T04:12:18.168+0000][0.404s][1][125][debug] Clearing root 87: was 0x00000007fef026e0
[2024-03-27T04:12:18.168+0000][0.404s][1][125][trace] Restored java.lang.reflect.Parameter archived mirror 0x00000007fef026e0
[2024-03-27T04:12:18.168+0000][0.404s][1][125][debug] Clearing root 88: was 0x00000007fef02750
[2024-03-27T04:12:18.168+0000][0.404s][1][125][debug] Clearing root 548: was 0x00000007fef0f008
[2024-03-27T04:12:18.168+0000][0.404s][1][125][trace] Restored java.lang.reflect.Executable archived mirror 0x00000007fef0f008
[2024-03-27T04:12:18.168+0000][0.404s][1][125][debug] Clearing root 549: was 0x00000007fef0f078
[2024-03-27T04:12:18.168+0000][0.404s][1][125][debug] Clearing root 2017: was 0x00000007fef37c50
[2024-03-27T04:12:18.168+0000][0.404s][1][125][trace] Restored [Ljava.lang.reflect.Executable; archived mirror 0x00000007fef37c50
[2024-03-27T04:12:18.168+0000][0.404s][1][125][debug] Clearing root 81: was 0x00000007fef02510
[2024-03-27T04:12:18.168+0000][0.404s][1][125][trace] Restored java.lang.reflect.Method archived mirror 0x00000007fef02510
[2024-03-27T04:12:18.168+0000][0.404s][1][125][debug] Clearing root 82: was 0x00000007fef02580
[2024-03-27T04:12:18.168+0000][0.404s][1][125][debug] Clearing root 354: was 0x00000007fef0a0b8
[2024-03-27T04:12:18.168+0000][0.404s][1][125][trace] Restored [Ljava.lang.reflect.Method; archived mirror 0x00000007fef0a0b8
[2024-03-27T04:12:18.168+0000][0.404s][1][125][debug] Clearing root 83: was 0x00000007fef025b0
[2024-03-27T04:12:18.168+0000][0.404s][1][125][trace] Restored java.lang.reflect.Constructor archived mirror 0x00000007fef025b0
[2024-03-27T04:12:18.168+0000][0.404s][1][125][debug] Clearing root 84: was 0x00000007fef02620
[2024-03-27T04:12:18.168+0000][0.404s][1][125][debug] Clearing root 353: was 0x00000007fef0a048
[2024-03-27T04:12:18.168+0000][0.404s][1][125][trace] Restored [Ljava.lang.reflect.Constructor; archived mirror 0x00000007fef0a048
[2024-03-27T04:12:18.168+0000][0.404s][1][125][debug] Clearing root 192: was 0x00000007fef05408
[2024-03-27T04:12:18.168+0000][0.404s][1][125][trace] Restored jdk.internal.reflect.MagicAccessorImpl archived mirror 0x00000007fef05408
[2024-03-27T04:12:18.168+0000][0.404s][1][125][debug] Clearing root 554: was 0x00000007fef0f288
[2024-03-27T04:12:18.168+0000][0.404s][1][125][trace] Restored jdk.internal.reflect.MethodAccessor archived mirror 0x00000007fef0f288
[2024-03-27T04:12:18.168+0000][0.404s][1][125][debug] Clearing root 193: was 0x00000007fef05478
[2024-03-27T04:12:18.168+0000][0.404s][1][125][trace] Restored jdk.internal.reflect.MethodAccessorImpl archived mirror 0x00000007fef05478
[2024-03-27T04:12:18.168+0000][0.404s][1][125][debug] Clearing root 555: was 0x00000007fef0f2f8
[2024-03-27T04:12:18.168+0000][0.404s][1][125][trace] Restored jdk.internal.reflect.ConstructorAccessor archived mirror 0x00000007fef0f2f8
[2024-03-27T04:12:18.168+0000][0.404s][1][125][debug] Clearing root 194: was 0x00000007fef054e8
[2024-03-27T04:12:18.168+0000][0.404s][1][125][trace] Restored jdk.internal.reflect.ConstructorAccessorImpl archived mirror 0x00000007fef054e8
[2024-03-27T04:12:18.168+0000][0.404s][1][125][debug] Clearing root 195: was 0x00000007fef05558
[2024-03-27T04:12:18.168+0000][0.404s][1][125][trace] Restored jdk.internal.reflect.DelegatingClassLoader archived mirror 0x00000007fef05558
[2024-03-27T04:12:18.168+0000][0.404s][1][125][debug] Clearing root 201: was 0x00000007fef057a8
[2024-03-27T04:12:18.168+0000][0.404s][1][125][trace] Restored jdk.internal.reflect.ConstantPool archived mirror 0x00000007fef057a8
[2024-03-27T04:12:18.168+0000][0.404s][1][125][debug] Clearing root 202: was 0x00000007fef05818
[2024-03-27T04:12:18.168+0000][0.404s][1][125][debug] Clearing root 551: was 0x00000007fef0f178
[2024-03-27T04:12:18.168+0000][0.404s][1][125][trace] Restored jdk.internal.reflect.FieldAccessor archived mirror 0x00000007fef0f178
[2024-03-27T04:12:18.168+0000][0.404s][1][125][debug] Clearing root 558: was 0x00000007fef0f448
[2024-03-27T04:12:18.168+0000][0.404s][1][125][trace] Restored jdk.internal.reflect.FieldAccessorImpl archived mirror 0x00000007fef0f448
[2024-03-27T04:12:18.168+0000][0.404s][1][125][debug] Clearing root 556: was 0x00000007fef0f368
[2024-03-27T04:12:18.168+0000][0.404s][1][125][trace] Restored jdk.internal.reflect.UnsafeFieldAccessorImpl archived mirror 0x00000007fef0f368
[2024-03-27T04:12:18.168+0000][0.404s][1][125][debug] Clearing root 557: was 0x00000007fef0f3e0
[2024-03-27T04:12:18.168+0000][0.404s][1][125][debug] Clearing root 203: was 0x00000007fef05830
[2024-03-27T04:12:18.168+0000][0.404s][1][125][trace] Restored jdk.internal.reflect.UnsafeStaticFieldAccessorImpl archived mirror 0x00000007fef05830
[2024-03-27T04:12:18.168+0000][0.404s][1][125][debug] Clearing root 204: was 0x00000007fef058a0
[2024-03-27T04:12:18.168+0000][0.404s][1][125][debug] Clearing root 363: was 0x00000007fef0a440
[2024-03-27T04:12:18.168+0000][0.404s][1][125][trace] Restored java.lang.annotation.Annotation archived mirror 0x00000007fef0a440
[2024-03-27T04:12:18.168+0000][0.404s][1][125][debug] Clearing root 383: was 0x00000007fef0acf8
[2024-03-27T04:12:18.168+0000][0.404s][1][125][trace] Restored [Ljava.lang.annotation.Annotation; archived mirror 0x00000007fef0acf8
[2024-03-27T04:12:18.168+0000][0.404s][1][125][debug] Clearing root 198: was 0x00000007fef056a0
[2024-03-27T04:12:18.168+0000][0.404s][1][125][trace] Restored jdk.internal.reflect.CallerSensitive archived mirror 0x00000007fef056a0
[2024-03-27T04:12:18.168+0000][0.404s][1][125][debug] Clearing root 199: was 0x00000007fef05710
[2024-03-27T04:12:18.168+0000][0.404s][1][125][trace] Restored jdk.internal.reflect.NativeConstructorAccessorImpl archived mirror 0x00000007fef05710
[2024-03-27T04:12:18.168+0000][0.404s][1][125][debug] Clearing root 200: was 0x00000007fef05790
[2024-03-27T04:12:18.168+0000][0.404s][1][125][debug] Clearing root 212: was 0x00000007fef05c00
[2024-03-27T04:12:18.168+0000][0.404s][1][125][trace] Restored java.lang.invoke.MethodHandle archived mirror 0x00000007fef05c00
[2024-03-27T04:12:18.168+0000][0.404s][1][125][debug] Clearing root 213: was 0x00000007fef05c88
[2024-03-27T04:12:18.168+0000][0.404s][1][125][debug] Clearing root 604: was 0x00000007fef10db8
[2024-03-27T04:12:18.168+0000][0.404s][1][125][trace] Restored [Ljava.lang.invoke.MethodHandle; archived mirror 0x00000007fef10db8
[2024-03-27T04:12:18.168+0000][0.404s][1][125][debug] Clearing root 208: was 0x00000007fef059e8
[2024-03-27T04:12:18.168+0000][0.404s][1][125][trace] Restored java.lang.invoke.DirectMethodHandle archived mirror 0x00000007fef059e8
[2024-03-27T04:12:18.168+0000][0.404s][1][125][debug] Clearing root 209: was 0x00000007fef05a98
[2024-03-27T04:12:18.168+0000][0.404s][1][125][debug] Clearing root 214: was 0x00000007fef05ce0
[2024-03-27T04:12:18.168+0000][0.404s][1][125][trace] Restored java.lang.invoke.VarHandle archived mirror 0x00000007fef05ce0
[2024-03-27T04:12:18.168+0000][0.404s][1][125][debug] Clearing root 215: was 0x00000007fef05d68
[2024-03-27T04:12:18.168+0000][0.404s][1][125][debug] Clearing root 218: was 0x00000007fef05e88
[2024-03-27T04:12:18.168+0000][0.404s][1][125][trace] Restored java.lang.invoke.MemberName archived mirror 0x00000007fef05e88
[2024-03-27T04:12:18.168+0000][0.404s][1][125][debug] Clearing root 219: was 0x00000007fef05f48
[2024-03-27T04:12:18.168+0000][0.404s][1][125][debug] Clearing root 220: was 0x00000007fef05fe8
[2024-03-27T04:12:18.168+0000][0.404s][1][125][trace] Restored java.lang.invoke.ResolvedMethodName archived mirror 0x00000007fef05fe8
[2024-03-27T04:12:18.168+0000][0.404s][1][125][debug] Clearing root 221: was 0x00000007fef06058
[2024-03-27T04:12:18.168+0000][0.404s][1][125][trace] Restored java.lang.invoke.MethodHandleNatives archived mirror 0x00000007fef06058
[2024-03-27T04:12:18.168+0000][0.404s][1][125][debug] Clearing root 222: was 0x00000007fef060d0
[2024-03-27T04:12:18.168+0000][0.404s][1][125][debug] Clearing root 224: was 0x00000007fef061e0
[2024-03-27T04:12:18.168+0000][0.404s][1][125][trace] Restored java.lang.invoke.LambdaForm archived mirror 0x00000007fef061e0
[2024-03-27T04:12:18.168+0000][0.404s][1][125][debug] Clearing root 225: was 0x00000007fef06290
[2024-03-27T04:12:18.168+0000][0.404s][1][125][debug] Clearing root 585: was 0x00000007fef102f0
[2024-03-27T04:12:18.168+0000][0.404s][1][125][trace] Restored [Ljava.lang.invoke.LambdaForm; archived mirror 0x00000007fef102f0
[2024-03-27T04:12:18.168+0000][0.404s][1][125][debug] Clearing root 384: was 0x00000007fef0ad68
[2024-03-27T04:12:18.168+0000][0.404s][1][125][trace] Restored java.lang.invoke.TypeDescriptor$OfMethod archived mirror 0x00000007fef0ad68
[2024-03-27T04:12:18.168+0000][0.404s][1][125][debug] Clearing root 2013: was 0x00000007fef37a90
[2024-03-27T04:12:18.168+0000][0.404s][1][125][trace] Restored [Ljava.lang.invoke.TypeDescriptor$OfMethod; archived mirror 0x00000007fef37a90
[2024-03-27T04:12:18.168+0000][0.404s][1][125][debug] Clearing root 216: was 0x00000007fef05d88
[2024-03-27T04:12:18.168+0000][0.404s][1][125][trace] Restored java.lang.invoke.MethodType archived mirror 0x00000007fef05d88
[2024-03-27T04:12:18.168+0000][0.404s][1][125][debug] Clearing root 217: was 0x00000007fef05e28
[2024-03-27T04:12:18.168+0000][0.404s][1][125][debug] Clearing root 602: was 0x00000007fef10cd8
[2024-03-27T04:12:18.168+0000][0.404s][1][125][trace] Restored [Ljava.lang.invoke.MethodType; archived mirror 0x00000007fef10cd8
[2024-03-27T04:12:18.168+0000][0.404s][1][125][debug] Clearing root 157: was 0x00000007fef04308
[2024-03-27T04:12:18.168+0000][0.404s][1][125][trace] Restored java.lang.BootstrapMethodError archived mirror 0x00000007fef04308
[2024-03-27T04:12:18.168+0000][0.404s][1][125][debug] Clearing root 205: was 0x00000007fef058b8
[2024-03-27T04:12:18.168+0000][0.404s][1][125][trace] Restored java.lang.invoke.CallSite archived mirror 0x00000007fef058b8
[2024-03-27T04:12:18.168+0000][0.404s][1][125][debug] Clearing root 206: was 0x00000007fef05940
[2024-03-27T04:12:18.168+0000][0.405s][1][125][debug] Clearing root 226: was 0x00000007fef06380
[2024-03-27T04:12:18.168+0000][0.405s][1][125][trace] Restored jdk.internal.invoke.NativeEntryPoint archived mirror 0x00000007fef06380
[2024-03-27T04:12:18.168+0000][0.405s][1][125][debug] Clearing root 227: was 0x00000007fef063f0
[2024-03-27T04:12:18.168+0000][0.405s][1][125][debug] Clearing root 223: was 0x00000007fef06170
[2024-03-27T04:12:18.168+0000][0.405s][1][125][trace] Restored java.lang.invoke.MethodHandleNatives$CallSiteContext archived mirror 0x00000007fef06170
[2024-03-27T04:12:18.168+0000][0.405s][1][125][debug] Clearing root 207: was 0x00000007fef05970
[2024-03-27T04:12:18.168+0000][0.405s][1][125][trace] Restored java.lang.invoke.ConstantCallSite archived mirror 0x00000007fef05970
[2024-03-27T04:12:18.168+0000][0.405s][1][125][debug] Clearing root 210: was 0x00000007fef05b18
[2024-03-27T04:12:18.168+0000][0.405s][1][125][trace] Restored java.lang.invoke.MutableCallSite archived mirror 0x00000007fef05b18
[2024-03-27T04:12:18.168+0000][0.405s][1][125][debug] Clearing root 211: was 0x00000007fef05b90
[2024-03-27T04:12:18.168+0000][0.405s][1][125][trace] Restored java.lang.invoke.VolatileCallSite archived mirror 0x00000007fef05b90
[2024-03-27T04:12:18.168+0000][0.405s][1][125][debug] Clearing root 134: was 0x00000007fef038c0
[2024-03-27T04:12:18.168+0000][0.405s][1][125][trace] Restored java.lang.AssertionStatusDirectives archived mirror 0x00000007fef038c0
[2024-03-27T04:12:18.168+0000][0.405s][1][125][debug] Clearing root 628: was 0x00000007fef11898
[2024-03-27T04:12:18.168+0000][0.405s][1][125][trace] Restored java.lang.Appendable archived mirror 0x00000007fef11898
[2024-03-27T04:12:18.168+0000][0.405s][1][125][debug] Clearing root 282: was 0x00000007fef07a08
[2024-03-27T04:12:18.168+0000][0.405s][1][125][trace] Restored java.lang.AbstractStringBuilder archived mirror 0x00000007fef07a08
[2024-03-27T04:12:18.168+0000][0.405s][1][125][debug] Clearing root 283: was 0x00000007fef07a80
[2024-03-27T04:12:18.168+0000][0.405s][1][125][debug] Clearing root 92: was 0x00000007fef02868
[2024-03-27T04:12:18.168+0000][0.405s][1][125][trace] Restored java.lang.StringBuffer archived mirror 0x00000007fef02868
[2024-03-27T04:12:18.168+0000][0.405s][1][125][debug] Clearing root 93: was 0x00000007fef028e8
[2024-03-27T04:12:18.168+0000][0.405s][1][125][debug] Clearing root 94: was 0x00000007fef02908
[2024-03-27T04:12:18.168+0000][0.405s][1][125][trace] Restored java.lang.StringBuilder archived mirror 0x00000007fef02908
[2024-03-27T04:12:18.168+0000][0.405s][1][125][debug] Clearing root 95: was 0x00000007fef02980
[2024-03-27T04:12:18.168+0000][0.405s][1][125][debug] Clearing root 185: was 0x00000007fef05058
[2024-03-27T04:12:18.168+0000][0.405s][1][125][trace] Restored jdk.internal.misc.UnsafeConstants archived mirror 0x00000007fef05058
[2024-03-27T04:12:18.168+0000][0.405s][1][125][debug] Clearing root 186: was 0x00000007fef050d8
[2024-03-27T04:12:18.168+0000][0.405s][1][125][trace] Restored jdk.internal.misc.Unsafe archived mirror 0x00000007fef050d8
[2024-03-27T04:12:18.168+0000][0.405s][1][125][debug] Clearing root 187: was 0x00000007fef051a0
[2024-03-27T04:12:18.168+0000][0.405s][1][125][debug] Clearing root 248: was 0x00000007fef06bd0
[2024-03-27T04:12:18.168+0000][0.405s][1][125][trace] Restored jdk.internal.module.Modules archived mirror 0x00000007fef06bd0
[2024-03-27T04:12:18.168+0000][0.405s][1][125][debug] Clearing root 249: was 0x00000007fef06c50
[2024-03-27T04:12:18.168+0000][0.405s][1][125][debug] Clearing root 636: was 0x00000007fef11b88
[2024-03-27T04:12:18.168+0000][0.405s][1][125][trace] Restored java.lang.AutoCloseable archived mirror 0x00000007fef11b88
[2024-03-27T04:12:18.168+0000][0.405s][1][125][debug] Clearing root 635: was 0x00000007fef11b18
[2024-03-27T04:12:18.168+0000][0.405s][1][125][trace] Restored java.io.Closeable archived mirror 0x00000007fef11b18
[2024-03-27T04:12:18.168+0000][0.405s][1][125][debug] Clearing root 378: was 0x00000007fef0aad8
[2024-03-27T04:12:18.168+0000][0.405s][1][125][trace] Restored java.io.InputStream archived mirror 0x00000007fef0aad8
[2024-03-27T04:12:18.168+0000][0.405s][1][125][debug] Clearing root 379: was 0x00000007fef0ab58
[2024-03-27T04:12:18.168+0000][0.405s][1][125][debug] Clearing root 118: was 0x00000007fef03308
[2024-03-27T04:12:18.168+0000][0.405s][1][125][trace] Restored java.io.ByteArrayInputStream archived mirror 0x00000007fef03308
[2024-03-27T04:12:18.168+0000][0.405s][1][125][debug] Clearing root 109: was 0x00000007fef02f38
[2024-03-27T04:12:18.168+0000][0.405s][1][125][trace] Restored java.net.URL archived mirror 0x00000007fef02f38
[2024-03-27T04:12:18.168+0000][0.405s][1][125][debug] Clearing root 110: was 0x00000007fef02fd0
[2024-03-27T04:12:18.168+0000][0.405s][1][125][debug] Clearing root 111: was 0x00000007fef03058
[2024-03-27T04:12:18.168+0000][0.405s][1][125][trace] Restored java.util.jar.Manifest archived mirror 0x00000007fef03058
[2024-03-27T04:12:18.168+0000][0.405s][1][125][debug] Clearing root 112: was 0x00000007fef030c8
[2024-03-27T04:12:18.168+0000][0.405s][1][125][debug] Clearing root 142: was 0x00000007fef03cb0
[2024-03-27T04:12:18.168+0000][0.405s][1][125][trace] Restored jdk.internal.loader.BuiltinClassLoader archived mirror 0x00000007fef03cb0
[2024-03-27T04:12:18.168+0000][0.405s][1][125][debug] Clearing root 143: was 0x00000007fef03d28
[2024-03-27T04:12:18.168+0000][0.405s][1][125][debug] Clearing root 256: was 0x00000007fef06ff0
[2024-03-27T04:12:18.168+0000][0.405s][1][125][trace] Restored jdk.internal.loader.ClassLoaders archived mirror 0x00000007fef06ff0
[2024-03-27T04:12:18.168+0000][0.405s][1][125][debug] Clearing root 257: was 0x00000007fef07070
[2024-03-27T04:12:18.168+0000][0.405s][1][125][debug] Clearing root 144: was 0x00000007fef03d98
[2024-03-27T04:12:18.168+0000][0.405s][1][125][trace] Restored jdk.internal.loader.ClassLoaders$AppClassLoader archived mirror 0x00000007fef03d98
[2024-03-27T04:12:18.168+0000][0.405s][1][125][debug] Clearing root 145: was 0x00000007fef03e08
[2024-03-27T04:12:18.168+0000][0.405s][1][125][debug] Clearing root 146: was 0x00000007fef03e20
[2024-03-27T04:12:18.168+0000][0.405s][1][125][trace] Restored jdk.internal.loader.ClassLoaders$PlatformClassLoader archived mirror 0x00000007fef03e20
[2024-03-27T04:12:18.168+0000][0.405s][1][125][debug] Clearing root 147: was 0x00000007fef03e90
[2024-03-27T04:12:18.168+0000][0.405s][1][125][debug] Clearing root 104: was 0x00000007fef02d50
[2024-03-27T04:12:18.168+0000][0.405s][1][125][trace] Restored java.security.CodeSource archived mirror 0x00000007fef02d50
[2024-03-27T04:12:18.168+0000][0.405s][1][125][debug] Clearing root 105: was 0x00000007fef02dc8
[2024-03-27T04:12:18.168+0000][0.405s][1][125][debug] Clearing root 680: was 0x00000007fef12de8
[2024-03-27T04:12:18.168+0000][0.405s][1][125][trace] Restored java.util.AbstractMap archived mirror 0x00000007fef12de8
[2024-03-27T04:12:18.168+0000][0.405s][1][125][debug] Clearing root 681: was 0x00000007fef12e58
[2024-03-27T04:12:18.168+0000][0.405s][1][125][debug] Clearing root 484: was 0x00000007fef0d640
[2024-03-27T04:12:18.168+0000][0.405s][1][125][trace] Restored java.util.concurrent.ConcurrentMap archived mirror 0x00000007fef0d640
[2024-03-27T04:12:18.168+0000][0.405s][1][125][debug] Clearing root 485: was 0x00000007fef0d6b0
[2024-03-27T04:12:18.168+0000][0.405s][1][125][debug] Clearing root 260: was 0x00000007fef07208
[2024-03-27T04:12:18.168+0000][0.405s][1][125][trace] Restored java.util.concurrent.ConcurrentHashMap archived mirror 0x00000007fef07208
